courseCode,sectionCode,classNumber,modeOfInstruction,title,satisfies,units,type,days,times,instructor,location,dates,openSeats,notes
"AMS 10","81","43540","Fully Online","Stories that Make America","GE: 3B+US1",3.0,"LEC","W | TBA","W | 09:00AM-10:15AM | TBA | TBA","Rebecca Kling / Rebecca Kling","ONLINE | ONLINE","08/19/26-12/07/26",21,"FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 10","82","47226","Fully Online","Stories that Make America","GE: 3B+US1",3.0,"LEC","TBA","TBA","Kim Knight","ONLINE","08/19/26-12/07/26",9,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 10","83","48566","Fully Online","Stories that Make America","GE: 3B+US1",3.0,"LEC","MW","01:30PM-02:45PM","Valerie Lo","ONLINE","08/19/26-12/07/26",27,"FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 11","01","44197","In Person","Visions of Democracy","GE: 4+US23",3.0,"SEM","TR","10:30AM-11:45AM","Michele Bertolone","ENG327","08/19/26-12/07/26",27,""
"AMS 11","02","45564","In Person","Visions of Democracy","GE: 4+US23",3.0,"SEM","MW","10:30AM-11:45AM","Christian Alvarado","SH312","08/19/26-12/07/26",13,""
"AMS 11","03","46951","In Person","Visions of Democracy","GE: 4+US23",3.0,"SEM","MW","12:00PM-01:15PM","Kyle Serrott","ENG327","08/19/26-12/07/26",28,""
"AMS 11","04","48568","In Person","Visions of Democracy","GE: 4+US23",3.0,"SEM","TR","12:00PM-01:15PM","Valerie Lo","SH238","08/19/26-12/07/26",29,""
"AMS 11","05","48569","In Person","Visions of Democracy","GE: 4+US23",3.0,"SEM","TR","09:00AM-10:15AM","Michele Bertolone","ENG327","08/19/26-12/07/26",27,""
"AMS 11","80","43543","Fully Online","Visions of Democracy","GE: 4+US23",3.0,"SEM","M | TBA","M | 01:30PM-02:45PM | TBA | TBA","Ari Cushner / Ari Cushner","ONLINE | ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 12","01","43544","In Person","Intro to US Popular Culture: Serious Fun!","GE: 3A",3.0,"SEM","MW","03:00PM-04:15PM","Mike Benveniste","CL238","08/19/26-12/07/26",29,""
"AMS 12","02","43545","In Person","Intro to US Popular Culture: Serious Fun!","GE: 3A",3.0,"SEM","TR","01:30PM-02:45PM","Staff","HGH223","08/19/26-12/07/26",29,""
"AMS 12","80","48570","Fully Online","Intro to US Popular Culture: Serious Fun!","GE: 3A",3.0,"SEM","W | TBA","W | 12:00PM-01:15PM | TBA | TBA","Valerie Lo / Valerie Lo","ONLINE | ONLINE","08/19/26-12/07/26",29,"FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 100W","01","49688","Hybrid","Writing in the Humanities a Interdisciplinary Arts","WID",3.0,"SEM","T | TBA","T | 03:00PM-04:15PM | TBA | TBA","Valerie Lo / Valerie Lo","CL306","08/19/26-12/07/26",26,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 100W","80","49689","Fully Online","Writing in the Humanities a Interdisciplinary Arts","WID",3.0,"SEM","W | TBA","W | 10:30AM-11:45AM | TBA | TBA","Rebecca Kling / Rebecca Kling","ONLINE | ONLINE","08/19/26-12/07/26",26,"FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 139","01","44204","In Person","Animals and Society","GE: UD 2/5",3.0,"SEM","MW","10:30AM-11:45AM","Daniel Rivers","SH311","08/19/26-12/07/26",30,""
"AMS 139","02","43548","Hybrid","Animals and Society","GE: UD 2/5",3.0,"SEM","R | TBA","R | 03:00PM-05:45PM | TBA | TBA","Funie Hsu","CL202","08/19/26-12/07/26",34,"HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 139","03","43549","In Person","Animals and Society","GE: UD 2/5",3.0,"SEM","MW","09:00AM-10:15AM","Mariko Whitenack","HGH223","08/19/26-12/07/26",35,""
"AMS 139","04","43550","In Person","Animals and Society","GE: UD 2/5",3.0,"SEM","T","04:30PM-07:15PM","Sandra Brown","HGH225","08/19/26-12/07/26",33,""
"AMS 139","80","43551","Fully Online","Animals and Society","GE: UD 2/5",3.0,"SEM","TBA","TBA","Todd Levasseur","ONLINE","08/19/26-12/07/26",27,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 139","82","43552","Fully Online","Animals and Society","GE: UD 2/5",3.0,"SEM","TBA","TBA","Todd Levasseur","ONLINE","08/19/26-12/07/26",34,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 159","01","48861","In Person","Nature and World Cultures","GE: UD 3",3.0,"SEM","MW","03:00PM-04:15PM","Christian Alvarado","HGH225","08/19/26-12/07/26",34,""
"AMS 159","02","48862","In Person","Nature and World Cultures","GE: UD 3",3.0,"SEM","R","04:30PM-07:15PM","Sandra Brown","HGH225","08/19/26-12/07/26",34,""
"AMS 159","80","48863","Fully Online","Nature and World Cultures","GE: UD 3",3.0,"SEM","TBA","TBA","Todd Levasseur","ONLINE","08/19/26-12/07/26",33,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"AMS 179","01","48864","In Person","Issues in US Popular Culture","",3.0,"SEM","MW","01:30PM-02:45PM","Daniel Rivers","HGH223","08/19/26-12/07/26",25,""
"AMS 190","01","49695","In Person","Senior Seminar in Humanities","",3.0,"SEM","T","03:00PM-05:45PM","Funie Hsu","CL111","08/19/26-12/07/26",25,""
"AMS 190","02","49696","In Person","Senior Seminar in Humanities","",3.0,"SEM","M","03:00PM-05:45PM","Erik Johnson","SH444","08/19/26-12/07/26",25,""
"ANI 1A","01","49008","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","MW","08:00AM-10:50AM","John Clapp","ART243","08/19/26-12/07/26",16,""
"ANI 1A","02","49009","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","MW","12:00PM-02:50PM","John Clapp","ART243","08/19/26-12/07/26",16,""
"ANI 1A","03","49010","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","MW","03:00PM-05:50PM","John Clapp","ART243","08/19/26-12/07/26",16,""
"ANI 1A","04","49011","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","TR","08:00AM-10:50AM","Katerina Tadenev","ART206","08/19/26-12/07/26",16,""
"ANI 1A","05","49012","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","TR","12:00PM-02:50PM","Katerina Tadenev","ART206","08/19/26-12/07/26",16,""
"ANI 1A","06","49013","In Person","Animation Foundations Bridge 1A","",3.0,"ACT","TR","03:00PM-05:50PM","Katerina Tadenev","ART206","08/19/26-12/07/26",16,""
"ANI 1B","01","49004","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","MW","06:00PM-08:50PM","Leila Beverleigh","ART314","08/19/26-12/07/26",16,""
"ANI 1B","02","49005","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","TR","06:00PM-08:50PM","Leila Beverleigh","ART314","08/19/26-12/07/26",16,""
"ANI 1B","03","49006","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","F","09:00AM-02:40PM","Leila Beverleigh","ART314","08/19/26-12/07/26",16,""
"ANI 1B","04","49565","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","F","09:00AM-02:40PM","Staff","ART312","08/19/26-12/07/26",16,""
"ANI 1B","05","49566","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","MW","06:00PM-08:50PM","Staff","ART312","08/19/26-12/07/26",16,""
"ANI 1B","06","49567","In Person","Animation Foundations Bridge 1B","",3.0,"ACT","TR","08:00AM-10:50AM","Staff","ART312","08/19/26-12/07/26",16,""
"ANI 11","01","41635","In Person","Illustration Fundamentals I","",3.0,"ACT","MW","08:00AM-10:50AM","Dave Gustlin","ART218","08/19/26-12/07/26",16,""
"ANI 11","02","43909","In Person","Illustration Fundamentals I","",3.0,"ACT","MW","12:00PM-02:50PM","Dave Gustlin","ART218","08/19/26-12/07/26",16,""
"ANI 16","01","46263","In Person","Drawing for Animation/Illustration II","",3.0,"ACT","TR","08:00AM-10:50AM","Sydney Sun","ART314","08/19/26-12/07/26",17,""
"ANI 16","02","46264","In Person","Drawing for Animation/Illustration II","",3.0,"ACT","TR","12:00PM-02:50PM","Sydney Sun","ART314","08/19/26-12/07/26",11,""
"ANI 16","03","46265","In Person","Drawing for Animation/Illustration II","",3.0,"ACT","TR","03:00PM-05:50PM","Sydney Sun","ART314","08/19/26-12/07/26",18,""
"ANI 16","04","46266","In Person","Drawing for Animation/Illustration II","",3.0,"ACT","MW","12:00PM-02:50PM","Cameron Chun","ART314","08/19/26-12/07/26",18,""
"ANI 16","05","46267","In Person","Drawing for Animation/Illustration II","",3.0,"ACT","MW","03:00PM-05:50PM","Cameron Chun","ART314","08/19/26-12/07/26",19,""
"ANI 22","01","46268","In Person","Illustration Fundamentals II","",3.0,"ACT","MW","06:00PM-08:50PM","Cameron Chun","ART206","08/19/26-12/07/26",16,""
"ANI 22","02","46269","In Person","Illustration Fundamentals II","",3.0,"ACT","MW","08:00AM-10:50AM","Owen Matthew Aurelio","ART203","08/19/26-12/07/26",13,""
"ANI 22","03","46270","In Person","Illustration Fundamentals II","",3.0,"ACT","MW","12:00PM-02:50PM","Owen Matthew Aurelio","ART203","08/19/26-12/07/26",7,""
"ANI 22","04","46271","In Person","Illustration Fundamentals II","",3.0,"ACT","MW","03:00PM-05:50PM","Anthony Ermio","ART203","08/19/26-12/07/26",14,""
"ANI 22","05","46272","In Person","Illustration Fundamentals II","",3.0,"ACT","MW","06:00PM-08:50PM","Anthony Ermio","ART203","08/19/26-12/07/26",19,""
"ANI 31","01","40452","In Person","2D Animation I","",3.0,"ACT","TR","12:00PM-02:50PM","Jeff Jackson","ART218","08/19/26-12/07/26",25,"Not available to Open University students."
"ANI 31","02","40695","In Person","2D Animation I","",3.0,"ACT","TR","03:00PM-05:50PM","Jeff Jackson","ART218","08/19/26-12/07/26",25,"Not available to Open University students."
"ANI 31","03","41710","In Person","2D Animation I","",3.0,"ACT","TR","06:00PM-08:50PM","Jeff Jackson","ART218","08/19/26-12/07/26",25,"Not available to Open University students."
"ANI 61","01","41017","In Person","Introduction to 3D Animation","",3.0,"ACT","MW","08:00AM-10:50AM","Brandon Moore","ART224","08/19/26-12/07/26",16,"Not available to Open University students."
"ANI 61","02","42119","In Person","Introduction to 3D Animation","",3.0,"ACT","MW","12:00PM-02:50PM","Brandon Moore","ART224","08/19/26-12/07/26",14,""
"ANI 61","03","43288","In Person","Introduction to 3D Animation","",3.0,"ACT","MW","03:00PM-05:50PM","Brandon Moore","ART224","08/19/26-12/07/26",14,""
"ANI 61","04","43366","In Person","Introduction to 3D Animation","",3.0,"ACT","MW","06:00PM-08:50PM","Chris Larsen","ART224","08/19/26-12/07/26",16,""
"ANI 61","05","46331","In Person","Introduction to 3D Animation","",3.0,"ACT","MW","06:00PM-08:50PM","Renee Carty","ART222","08/19/26-12/07/26",16,""
"ANI 71","01","40453","In Person","Visual Principles","",3.0,"ACT","MW","08:00AM-10:50AM","Leann Hill","ART206","08/19/26-12/07/26",16,"Not available to Open University students."
"ANI 71","02","40454","In Person","Visual Principles","",3.0,"ACT","MW","12:00PM-02:50PM","Leann Hill","ART206","08/19/26-12/07/26",16,"Not available to Open University students."
"ANI 71","03","41062","In Person","Visual Principles","",3.0,"ACT","MW","03:00PM-05:50PM","Leann Hill","ART206","08/19/26-12/07/26",16,"Not available to Open University students."
"ANI 71","04","42347","In Person","Visual Principles","",3.0,"ACT","TR","12:00PM-02:50PM","Garrick Chan","DBH228","08/19/26-12/07/26",16,""
"ANI 71","05","43289","In Person","Visual Principles","",3.0,"ACT","TR","03:00PM-05:50PM","Garrick Chan","DBH228","08/19/26-12/07/26",16,""
"ANI 71","06","44015","In Person","Visual Principles","",3.0,"ACT","TR","06:00PM-08:50PM","Tom Austin","ART206","08/19/26-12/07/26",16,""
"ANI 132","01","43627","In Person","2D Animation III","",3.0,"ACT","TR","08:00AM-10:50AM","Angela Wu","ART243","08/19/26-12/07/26",16,"Not available to Open University students."
"ANI 132","02","43628","In Person","2D Animation III","",3.0,"ACT","TR","12:00PM-02:50PM","Angela Wu","ART243","08/19/26-12/07/26",14,"Not available to Open University students."
"ANI 132","03","44623","In Person","2D Animation III","",3.0,"ACT","TR","03:00PM-05:50PM","Angela Wu","ART243","08/19/26-12/07/26",14,""
"ANI 132","04","44624","In Person","2D Animation III","",3.0,"ACT","TR","08:00AM-10:50AM","David Chai","ART218","08/19/26-12/07/26",20,""
"ANI 141","01","40563","In Person","Digital Modeling I","",3.0,"ACT","TR","08:00AM-10:50AM","Dave Gustlin","ART222","08/19/26-12/07/26",14,"Not available to Open University students."
"ANI 141","02","44625","In Person","Digital Modeling I","",3.0,"ACT","TR","03:00PM-05:50PM","Tom Austin","ART222","08/19/26-12/07/26",16,""
"ANI 162","01","43291","In Person","Digital Animation II","",3.0,"ACT","MW","08:00AM-10:50AM","Bryan Lind","DBH228","08/19/26-12/07/26",16,""
"ANI 162","02","43292","In Person","Digital Animation II","",3.0,"ACT","MW","12:00PM-02:50PM","Bryan Lind","DBH228","08/19/26-12/07/26",11,""
"ANI 162","03","46208","In Person","Digital Animation II","",3.0,"ACT","MW","03:00PM-05:50PM","Bryan Lind","DBH228","08/19/26-12/07/26",16,""
"ANI 179","01","44016","In Person","Special Topics in Animation/Illustration","",3.0,"ACT","MW","12:00PM-02:50PM","Kevin Mannens","ART222","08/19/26-12/07/26",12,""
"ANI 179","02","48996","In Person","Special Topics in Animation/Illustration","",3.0,"ACT","MW","03:00PM-05:50PM","Kevin Mannens","ART222","08/19/26-12/07/26",15,""
"ANI 198","01","40965","In Person","Senior Seminar Animation/Illustration","",3.0,"ACT","F","09:00AM-02:40PM","Tom Austin","ART218","08/19/26-12/07/26",15,"Not available to Open University students."
"ANI 198","02","40966","In Person","Senior Seminar Animation/Illustration","",3.0,"ACT","F","09:00AM-02:40PM","Raquel Coelho","ART222","08/19/26-12/07/26",11,"Not available to Open University students."
"ANI 198","03","43293","In Person","Senior Seminar Animation/Illustration","",3.0,"ACT","F","09:00AM-02:40PM","David Chai","ART224","08/19/26-12/07/26",15,""
"ANI 198","04","47066","In Person","Senior Seminar Animation/Illustration","",3.0,"ACT","F","09:00AM-02:40PM","Chris Zollna","DBH228","08/19/26-12/07/26",22,""
"ANTH 11","01","43383","In Person","Cultural Anthropology","GE: 4",3.0,"LEC","MW","09:00AM-10:15AM","Alicia Hedges","WSQ004","08/19/26-12/07/26",39,""
"ANTH 11","02","46766","In Person","Cultural Anthropology","GE: 4",3.0,"LEC","MW","01:30PM-02:45PM","Gisele Bousquet","MH423","08/19/26-12/07/26",40,""
"ANTH 11","80","43968","Fully Online","Cultural Anthropology","GE: 4",3.0,"LEC","TBA","TBA","Quincy Mccrary","ONLINE","08/19/26-12/07/26",85,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 11","81","44382","Fully Online","Cultural Anthropology","GE: 4",3.0,"LEC","TBA","TBA","Bobby Seals","ONLINE","08/19/26-12/07/26",84,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 12","01","40455","In Person","Introduction to Human Evolution","GE: 5B",3.0,"LEC","MW","10:30AM-11:45AM","Alicia Hedges","WSQ004","08/19/26-12/07/26",34,""
"ANTH 12","80","45035","Fully Online","Introduction to Human Evolution","GE: 5B",3.0,"LEC","TBA","TBA","Kanak Somani","ONLINE","08/19/26-12/07/26",34,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 12","81","46767","Fully Online","Introduction to Human Evolution","GE: 5B",3.0,"LEC","TBA","TBA","Alicia Hedges","ONLINE","08/19/26-12/07/26",84,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 12","82","48210","Fully Online","Introduction to Human Evolution","GE: 5B",3.0,"LEC","TBA","TBA","Amanda Feldman","ONLINE","08/19/26-12/07/26",40,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 13","01","40816","In Person","Archaeology","GE: 1B",3.0,"LEC","TR","01:30PM-02:45PM","Gustavo Flores","WSQ004","08/19/26-12/07/26",24,""
"ANTH 13","02","41948","In Person","Archaeology","GE: 1B",3.0,"LEC","MW","01:30PM-02:45PM","Kanak Somani","WSQ004","08/19/26-12/07/26",19,""
"ANTH 13","03","43048","In Person","Archaeology","GE: 1B",3.0,"LEC","TR","09:00AM-10:15AM","Gustavo Flores","WSQ004","08/19/26-12/07/26",25,""
"ANTH 13","04","46962","In Person","Archaeology","GE: 1B",3.0,"LEC","MW","12:00PM-01:15PM","Staff","SH348","08/19/26-12/07/26",25,""
"ANTH 13","05","46963","In Person","Archaeology","GE: 1B",3.0,"LEC","MW","03:00PM-04:15PM","Staff","DMH359","08/19/26-12/07/26",25,""
"ANTH 100W","80","40511","Fully Online","Writing Workshop","WID",3.0,"SEM","TBA","TBA","Alicia Hedges","ONLINE","08/19/26-12/07/26",23,"FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti"
"ANTH 105","01","45344","In Person","Applied Anthropology","",3.0,"LEC","TR","04:30PM-05:45PM","Erika Carrillo","WSQ004","08/19/26-12/07/26",35,""
"ANTH 108","01","46713","In Person","Medical Anthropology","",3.0,"LEC","TR","09:00AM-10:15AM","Ulises Espinoza","DMH226A","08/19/26-12/07/26",35,""
